hotelName,url,coordinates,score,description,longitude,latitude,City,PopAvg5d,TempAvg5d
Hotel Val Flores,https://www.booking.com/hotel/fr/logis-val-flores.fr.html?label=gen173nr-1DCAQoggJCD3NlYXJjaF9iaWFycml0ekgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiQ0ZmE3MTUzYi04YjY1LTQ2MWMtYjRlYi1jYWYxMDAzYzAxOTfYAgTgAgE&sid=7dbc2b70de5af80820e4ab90d3c33628&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=17&hpos=17&no_rooms=1&sr_order=popularity&srepoch=1632233820&srpvid=23ae646d1c070056&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-1.54836148023605,43.4838030702178"," 7,3 ","Occupant une villa ancienne pleine de charme, l'Hotel Val Flores est situé dans un quartier résidentiel, à quelques pas de la plage principale, du centre-ville et du casino de Biarritz. ",-1.54836148023605,43.4838030702178,Biarritz,0.27,29.05
Hôtel Les Baigneuses de Biarritz,https://www.booking.com/hotel/fr/le-caritz.fr.html?label=gen173nr-1DCAQoggJCD3NlYXJjaF9iaWFycml0ekgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiQ0ZmE3MTUzYi04YjY1LTQ2MWMtYjRlYi1jYWYxMDAzYzAxOTfYAgTgAgE&sid=7dbc2b70de5af80820e4ab90d3c33628&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=18&hpos=18&no_rooms=1&sr_order=popularity&srepoch=1632233820&srpvid=23ae646d1c070056&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-1.56681105494499,43.4823084257837"," 8,0 ","Situé au cœur de Biarritz, face à l'océan Atlantique, à seulement 50 mètres de la plage du Port Vieux, l'Hôtel Les Baigneuses de Biarritz propose une terrasse, et des chambres offrant une vue...",-1.56681105494499,43.4823084257837,Biarritz,0.27,29.05
Brit Hotel Marbella,https://www.booking.com/hotel/fr/citotelmarbella.fr.html?label=gen173nr-1DCAQoggJCD3NlYXJjaF9iaWFycml0ekgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiQ0ZmE3MTUzYi04YjY1LTQ2MWMtYjRlYi1jYWYxMDAzYzAxOTfYAgTgAgE&sid=7dbc2b70de5af80820e4ab90d3c33628&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=19&hpos=19&no_rooms=1&sr_order=popularity&srepoch=1632233820&srpvid=23ae646d1c070056&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-1.56584948301315,43.4820486107716"," 7,6 ","Situé à Biarritz, le Brit Hôtel Marbella vous accueille dans le quartier du Port Vieux, à seulement 5 minutes à pied de trois plages. ",-1.56584948301315,43.4820486107716,Biarritz,0.27,29.05
Hôtel Florida,https://www.booking.com/hotel/fr/eugenie-biarritz.fr.html?label=gen173nr-1DCAQoggJCD3NlYXJjaF9iaWFycml0ekgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiQ0ZmE3MTUzYi04YjY1LTQ2MWMtYjRlYi1jYWYxMDAzYzAxOTfYAgTgAgE&sid=7dbc2b70de5af80820e4ab90d3c33628&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=20&hpos=20&no_rooms=1&sr_order=popularity&srepoch=1632233820&srpvid=23ae646d1c070056&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-1.56399071216583,43.4822296056172"," 7,0 ","Situé en bord de mer à Biarritz, l’Hôtel Florida vous accueille à seulement 300 mètres de la plage. Un petit-déjeuner buffet est servi chaque matin. ",-1.56399071216583,43.4822296056172,Biarritz,0.27,29.05
La Maison du Lierre,https://www.booking.com/hotel/fr/la-maison-du-lierre.fr.html?label=gen173nr-1DCAQoggJCD3NlYXJjaF9iaWFycml0ekgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiQ0ZmE3MTUzYi04YjY1LTQ2MWMtYjRlYi1jYWYxMDAzYzAxOTfYAgTgAgE&sid=7dbc2b70de5af80820e4ab90d3c33628&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=21&hpos=21&no_rooms=1&sr_order=popularity&srepoch=1632233820&srpvid=23ae646d1c070056&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-1.5607613325119,43.4801335353139"," 8,9 ","La Maison du Lierre se situe à Biarritz, à 300 mètres de la plage, ainsi qu’à 5 minutes du centre de conventions Bellevue, du casino et de la gare du Midi. ",-1.5607613325119,43.4801335353139,Biarritz,0.27,29.05
Best Western Plus Hôtel Littéraire Jules Verne - ex Karitza,https://www.booking.com/hotel/fr/karitza-biarritz.fr.html?label=gen173nr-1DCAQoggJCD3NlYXJjaF9iaWFycml0ekgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiQ0ZmE3MTUzYi04YjY1LTQ2MWMtYjRlYi1jYWYxMDAzYzAxOTfYAgTgAgE&sid=7dbc2b70de5af80820e4ab90d3c33628&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=22&hpos=22&no_rooms=1&sr_order=popularity&srepoch=1632233820&srpvid=23ae646d1c070056&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-1.55539959669113,43.4785395390259"," 8,2 ","Cet hôtel vous accueille dans le centre de Biarritz, à proximité du Palais des Festivals, du casino et des plages locales. Il met à votre disposition une piscine extérieure chauffée. ",-1.55539959669113,43.4785395390259,Biarritz,0.27,29.05
Hôtel Le Windsor Biarritz,https://www.booking.com/hotel/fr/inter-windsor.fr.html?label=gen173nr-1DCAQoggJCD3NlYXJjaF9iaWFycml0ekgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiQ0ZmE3MTUzYi04YjY1LTQ2MWMtYjRlYi1jYWYxMDAzYzAxOTfYAgTgAgE&sid=7dbc2b70de5af80820e4ab90d3c33628&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=23&hpos=23&no_rooms=1&sr_order=popularity&srepoch=1632233820&srpvid=23ae646d1c070056&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-1.5586356818676,43.4843742559483"," 8,6 ","Entièrement rénové en 2021 et respectueux de l’environnement, l'Hôtel Le Windsor Biarritz est installé côté plage, au cœur de Biarritz. ",-1.5586356818676,43.4843742559483,Biarritz,0.27,29.05
Résidence Mer & Golf Eugénie,https://www.booking.com/hotel/fr/residence-mer-et-golf-eugenie.fr.html?label=gen173nr-1DCAQoggJCD3NlYXJjaF9iaWFycml0ekgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiQ0ZmE3MTUzYi04YjY1LTQ2MWMtYjRlYi1jYWYxMDAzYzAxOTfYAgTgAgE&sid=7dbc2b70de5af80820e4ab90d3c33628&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=24&hpos=24&no_rooms=1&sr_order=popularity&srepoch=1632233820&srpvid=23ae646d1c070056&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-1.56949058175087,43.4696365203379"," 7,6 ","La Résidence Mer & Golf Eugénie est entourée d'un jardin de 2 hectares et surplombe la plage de Marbella, située à seulement 300 mètres. ",-1.56949058175087,43.4696365203379,Biarritz,0.27,29.05
Hôtel Au Bon Coin,https://www.booking.com/hotel/fr/au-bon-coin-biarritz.fr.html?label=gen173nr-1DCAQoggJCD3NlYXJjaF9iaWFycml0ekgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiQ0ZmE3MTUzYi04YjY1LTQ2MWMtYjRlYi1jYWYxMDAzYzAxOTfYAgTgAgE&sid=7dbc2b70de5af80820e4ab90d3c33628&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=25&hpos=25&no_rooms=1&sr_order=popularity&srepoch=1632233820&srpvid=23ae646d1c070056&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-1.5541904,43.4821737"," 9,4 ","Doté d’une connexion Wi-Fi gratuite dans l’ensemble des locaux, d’un bar, d’une terrasse et d’un ascenseur, l’Hôtel Au Bon Coin se trouve à Biarritz, à 400 mètres du front de mer et de la Grande...",-1.5541904,43.4821737,Biarritz,0.27,29.05
Studio Village de Bormes les Mimosas,https://www.booking.com/hotel/fr/apartment-village-de-bormes-les-mimosas.fr.html?label=gen173nr-1DCAQoggJCF3NlYXJjaF9ib3JtZXNsZXNtaW1vc2FzSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALZ0qeKBsACAdICJDM2MGEyZDZlLTQ3MjItNDY4MS04NDQxLWVkNmQyMGJmMzZkNtgCBOACAQ&sid=1b2def806149847e237c5fb5e48b69f1&dest_type=latlong&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&sr_order=distance_from_search&srepoch=1632233818&srpvid=4d53646c318b001b&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"6.342021,43.1512675"," 4,8 ","Le Studio Village de Bormes les Mimosas est situé à Bormes-les-Mimosas, à seulement 2,6 km de la Grande Plage et à 5 km de La Favière. ",6.342021,43.1512675,Bormes les Mimosas,0.11,29.42
La petite Provence,https://www.booking.com/hotel/fr/lovely-place-for-2.fr.html?label=gen173nr-1DCAQoggJCF3NlYXJjaF9ib3JtZXNsZXNtaW1vc2FzSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALZ0qeKBsACAdICJDM2MGEyZDZlLTQ3MjItNDY4MS04NDQxLWVkNmQyMGJmMzZkNtgCBOACAQ&sid=1b2def806149847e237c5fb5e48b69f1&dest_type=latlong&group_adults=2&group_children=0&hapos=2&hpos=2&no_rooms=1&sr_order=distance_from_search&srepoch=1632233818&srpvid=4d53646c318b001b&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"6.34190676683048,43.1512709909675"," 9,0 ","Offrant une vue sur le jardin, l'établissement La petite Provence propose un hébergement avec un balcon et une machine à café, à environ 2,7 km de la Grande Plage. ",6.34190676683048,43.1512709909675,Bormes les Mimosas,0.11,29.42
Hotel Restaurant Bellevue,https://www.booking.com/hotel/fr/restaurant-bellevue.fr.html?label=gen173nr-1DCAQoggJCF3NlYXJjaF9ib3JtZXNsZXNtaW1vc2FzSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALZ0qeKBsACAdICJDM2MGEyZDZlLTQ3MjItNDY4MS04NDQxLWVkNmQyMGJmMzZkNtgCBOACAQ&sid=1b2def806149847e237c5fb5e48b69f1&dest_type=latlong&group_adults=2&group_children=0&hapos=3&hpos=3&no_rooms=1&sr_order=distance_from_search&srepoch=1632233818&srpvid=4d53646c318b001b&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"6.34313598275185,43.1518775930393"," 7,7 ","Situé dans le centre-ville de Bormes-les-Mimosas, l'Hotel Restaurant Bellevue possède un restaurant servant des produits frais et locaux, un bar et une terrasse se trouvant en face de l'établissement....",6.34313598275185,43.1518775930393,Bormes les Mimosas,0.11,29.42
STUDIO THEBAIDE,https://www.booking.com/hotel/fr/studio-thebaide.fr.html?label=gen173nr-1DCAQoggJCF3NlYXJjaF9ib3JtZXNsZXNtaW1vc2FzSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALZ0qeKBsACAdICJDM2MGEyZDZlLTQ3MjItNDY4MS04NDQxLWVkNmQyMGJmMzZkNtgCBOACAQ&sid=1b2def806149847e237c5fb5e48b69f1&dest_type=latlong&group_adults=2&group_children=0&hapos=4&hpos=4&no_rooms=1&sr_order=distance_from_search&srepoch=1632233818&srpvid=4d53646c318b001b&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"6.3427879,43.1510593"," 9,7 ","Le STUDIO THEBAIDE est situé à Bormes-les-Mimosas. Doté d'un parking privé gratuit, l'établissement se trouve à 2,6 km de la Grande Plage et à 3,1 km de La Favière. ",6.3427879,43.1510593,Bormes les Mimosas,0.11,29.42
Magnifique maison de village clim vue mer 8 pers,https://www.booking.com/hotel/fr/magnifique-maison-de-village-clim-vue-mer-8-pers.fr.html?label=gen173nr-1DCAQoggJCF3NlYXJjaF9ib3JtZXNsZXNtaW1vc2FzSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALZ0qeKBsACAdICJDM2MGEyZDZlLTQ3MjItNDY4MS04NDQxLWVkNmQyMGJmMzZkNtgCBOACAQ&sid=1b2def806149847e237c5fb5e48b69f1&dest_type=latlong&group_adults=2&group_children=0&hapos=5&hpos=5&no_rooms=1&sr_order=distance_from_search&srepoch=1632233818&srpvid=4d53646c318b001b&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"6.3411234,43.151608",,"Set in Bormes-les-Mimosas, 3.2 km from La Favière, Magnifique maison de village clim vue mer 8 pers offers a living room with a flat-screen TV. ",6.3411234,43.151608,Bormes les Mimosas,0.11,29.42
Hostellerie du Cigalou - Les Collectionneurs,https://www.booking.com/hotel/fr/hostellerie-du-cigalou.fr.html?label=gen173nr-1DCAQoggJCF3NlYXJjaF9ib3JtZXNsZXNtaW1vc2FzSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALZ0qeKBsACAdICJDM2MGEyZDZlLTQ3MjItNDY4MS04NDQxLWVkNmQyMGJmMzZkNtgCBOACAQ&sid=1b2def806149847e237c5fb5e48b69f1&dest_type=latlong&group_adults=2&group_children=0&hapos=6&hpos=6&no_rooms=1&sr_order=distance_from_search&srepoch=1632233818&srpvid=4d53646c318b001b&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"6.34328349999998,43.1519579"," 8,0 ","Cet hôtel 3 étoiles est situé dans le village médiéval de Bormes-les-Mimosas, à seulement 25 minutes de route de Toulon. ",6.34328349999998,43.1519579,Bormes les Mimosas,0.11,29.42
Holiday Home Village Bormes,https://www.booking.com/hotel/fr/holiday-home-village-bormes.fr.html?label=gen173nr-1DCAQoggJCF3NlYXJjaF9ib3JtZXNsZXNtaW1vc2FzSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALZ0qeKBsACAdICJDM2MGEyZDZlLTQ3MjItNDY4MS04NDQxLWVkNmQyMGJmMzZkNtgCBOACAQ&sid=1b2def806149847e237c5fb5e48b69f1&dest_type=latlong&group_adults=2&group_children=0&hapos=7&hpos=7&no_rooms=1&sr_order=distance_from_search&srepoch=1632233818&srpvid=4d53646c318b001b&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"6.3414819,43.1508054",,"Le Holiday Home Village Bormes est situé à Bormes-les-Mimosas, à seulement 2,7 km de la Grande Plage et à 5 km de La Favière. ",6.3414819,43.1508054,Bormes les Mimosas,0.11,29.42
Appartement climatisé neuf vieux village Bormes,https://www.booking.com/hotel/fr/appartement-climatise-neuf-vieux-village-bormes-bormes-les-mimosas.fr.html?label=gen173nr-1DCAQoggJCF3NlYXJjaF9ib3JtZXNsZXNtaW1vc2FzSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALZ0qeKBsACAdICJDM2MGEyZDZlLTQ3MjItNDY4MS04NDQxLWVkNmQyMGJmMzZkNtgCBOACAQ&sid=1b2def806149847e237c5fb5e48b69f1&dest_type=latlong&group_adults=2&group_children=0&hapos=8&hpos=8&no_rooms=1&sr_order=distance_from_search&srepoch=1632233818&srpvid=4d53646c318b001b&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"6.342641,43.150692"," 9,3 ","Situé à Bormes-les-Mimosas, à 2,6 km de la Grande Plage et à 3,1 km de La Favière, l'Appartement climatisé neuf vieux village Bormes propose une connexion Wi-Fi gratuite et la climatisation. ",6.342641,43.150692,Bormes les Mimosas,0.11,29.42
Studio village bormes les mimosas,https://www.booking.com/hotel/fr/studio-village-bormes-les-mimosas.fr.html?label=gen173nr-1DCAQoggJCF3NlYXJjaF9ib3JtZXNsZXNtaW1vc2FzSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALZ0qeKBsACAdICJDM2MGEyZDZlLTQ3MjItNDY4MS04NDQxLWVkNmQyMGJmMzZkNtgCBOACAQ&sid=1b2def806149847e237c5fb5e48b69f1&dest_type=latlong&group_adults=2&group_children=0&hapos=9&hpos=9&no_rooms=1&sr_order=distance_from_search&srepoch=1632233818&srpvid=4d53646c318b001b&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"6.3434174,43.1509498"," 8,3 ","Situé à Bormes-les-Mimosas, à 3,1 km de La Favière, le Studio village bormes les mimosas propose un hébergement avec une cuisine. ",6.3434174,43.1509498,Bormes les Mimosas,0.11,29.42
Eden Rose Grand Hotel BW Premier Collection,https://www.booking.com/hotel/fr/eden-rose-grand-bw-premier-collection.fr.html?label=gen173nr-1DCAQoggJCF3NlYXJjaF9ib3JtZXNsZXNtaW1vc2FzSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALZ0qeKBsACAdICJDM2MGEyZDZlLTQ3MjItNDY4MS04NDQxLWVkNmQyMGJmMzZkNtgCBOACAQ&sid=1b2def806149847e237c5fb5e48b69f1&dest_type=latlong&group_adults=2&group_children=0&hapos=10&hpos=10&no_rooms=1&sr_order=distance_from_search&srepoch=1632233818&srpvid=4d53646c318b001b&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"6.342654,43.152872"," 8,6 ","Doté d'un bar, d'un jardin et d'une vue sur la mer, l'Eden Rose Grand Hotel BW Premier Collection est situé à Bormes-les-Mimosas, à 2,7 km de la Grande Plage. ",6.342654,43.152872,Bormes les Mimosas,0.11,29.42
"Appartement Bormes-les-Mimosas, 2 pièces, 4 personnes - FR-1-251-311",https://www.booking.com/hotel/fr/apartment-appt-2-pieces-4-couchages-bormes-les-mimosas.fr.html?label=gen173nr-1DCAQoggJCF3NlYXJjaF9ib3JtZXNsZXNtaW1vc2FzSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALZ0qeKBsACAdICJDM2MGEyZDZlLTQ3MjItNDY4MS04NDQxLWVkNmQyMGJmMzZkNtgCBOACAQ&sid=1b2def806149847e237c5fb5e48b69f1&dest_type=latlong&group_adults=2&group_children=0&hapos=11&hpos=11&no_rooms=1&sr_order=distance_from_search&srepoch=1632233818&srpvid=4d53646c318b001b&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"6.340985,43.150799"," 8,2 ","Situé à 2,7 km de la Grande Plage et à 6 km de La Favière, l'Appartement Bormes-les-Mimosas, 2 pièces, 4 personnes - FR-1-251-311 propose un hébergement à Bormes-les-Mimosas. ",6.340985,43.150799,Bormes les Mimosas,0.11,29.42
The Little House,https://www.booking.com/hotel/fr/the-little-house-bormes-les-mimosas.fr.html?label=gen173nr-1DCAQoggJCF3NlYXJjaF9ib3JtZXNsZXNtaW1vc2FzSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALZ0qeKBsACAdICJDM2MGEyZDZlLTQ3MjItNDY4MS04NDQxLWVkNmQyMGJmMzZkNtgCBOACAQ&sid=1b2def806149847e237c5fb5e48b69f1&dest_type=latlong&group_adults=2&group_children=0&hapos=12&hpos=12&no_rooms=1&sr_order=distance_from_search&srepoch=1632233818&srpvid=4d53646c318b001b&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"6.342202005523,43.150360805018"," 9,3 ","Doté d'une terrasse, l'établissement The Little House est situé à Bormes-les-Mimosas, à 2,6 km de la Grande Plage et à 3 km de La Favière. ",6.342202005523,43.150360805018,Bormes les Mimosas,0.11,29.42
Studio Village de Bormes les Mimosas-1,https://www.booking.com/hotel/fr/apartment-village-de-bormes-les-mimosas-1.fr.html?label=gen173nr-1DCAQoggJCF3NlYXJjaF9ib3JtZXNsZXNtaW1vc2FzSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALZ0qeKBsACAdICJDM2MGEyZDZlLTQ3MjItNDY4MS04NDQxLWVkNmQyMGJmMzZkNtgCBOACAQ&sid=1b2def806149847e237c5fb5e48b69f1&dest_type=latlong&group_adults=2&group_children=0&hapos=13&hpos=13&no_rooms=1&sr_order=distance_from_search&srepoch=1632233818&srpvid=4d53646c318b001b&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"6.3408264,43.1507771"," 6,9 ","Le Studio Village de Bormes les Mimosas-1 propose un hébergement à Bormes-les-Mimosas, à 2,7 km de la Grande Plage et à 5 km de La Favière. ",6.3408264,43.1507771,Bormes les Mimosas,0.11,29.42
Studio Village de Bormes les Mimosas-2,https://www.booking.com/hotel/fr/apartment-village-de-bormes-les-mimosas-2.fr.html?label=gen173nr-1DCAQoggJCF3NlYXJjaF9ib3JtZXNsZXNtaW1vc2FzSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALZ0qeKBsACAdICJDM2MGEyZDZlLTQ3MjItNDY4MS04NDQxLWVkNmQyMGJmMzZkNtgCBOACAQ&sid=1b2def806149847e237c5fb5e48b69f1&dest_type=latlong&group_adults=2&group_children=0&hapos=14&hpos=14&no_rooms=1&sr_order=distance_from_search&srepoch=1632233818&srpvid=4d53646c318b001b&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"6.3408264,43.1507771",,"Situé à Bormes-les-Mimosas, à 2,7 km de la Grande Plage, le Studio Village de Bormes les Mimosas-2 dispose d'un salon avec une télévision à écran plat. ",6.3408264,43.1507771,Bormes les Mimosas,0.11,29.42
Studio centre historique de Bormes les Mimosas,https://www.booking.com/hotel/fr/studio-centre-historique-de-bormes-les-mimosas.fr.html?label=gen173nr-1DCAQoggJCF3NlYXJjaF9ib3JtZXNsZXNtaW1vc2FzSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALZ0qeKBsACAdICJDM2MGEyZDZlLTQ3MjItNDY4MS04NDQxLWVkNmQyMGJmMzZkNtgCBOACAQ&sid=1b2def806149847e237c5fb5e48b69f1&dest_type=latlong&group_adults=2&group_children=0&hapos=15&hpos=15&no_rooms=1&sr_order=distance_from_search&srepoch=1632233818&srpvid=4d53646c318b001b&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"6.34262602776289,43.1503605745765"," 9,0 ","Situé à Bormes-les-Mimosas, à seulement 2,5 km de la Grande Plage, le Studio centre historique de Bormes-les-Mimosas est un hébergement en bord de mer avec une terrasse et une connexion Wi-Fi...",6.34262602776289,43.1503605745765,Bormes les Mimosas,0.11,29.42
Coeur de village,https://www.booking.com/hotel/fr/coeur-de-village-bormes-les-mimosas.fr.html?label=gen173nr-1DCAQoggJCF3NlYXJjaF9ib3JtZXNsZXNtaW1vc2FzSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALZ0qeKBsACAdICJDM2MGEyZDZlLTQ3MjItNDY4MS04NDQxLWVkNmQyMGJmMzZkNtgCBOACAQ&sid=1b2def806149847e237c5fb5e48b69f1&dest_type=latlong&group_adults=2&group_children=0&hapos=16&hpos=16&no_rooms=1&sr_order=distance_from_search&srepoch=1632233818&srpvid=4d53646c318b001b&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"6.342641,43.150077"," 8,4 ","Offrant une vue sur la ville, le Coeur de village est un hébergement situé à Bormes-les-Mimosas, à 2,5 km de la Grande Plage et à 5 km de La Favière. ",6.342641,43.150077,Bormes les Mimosas,0.11,29.42
Holiday Home Jalna - BOM120,https://www.booking.com/hotel/fr/ferienhaus-mit-pool-bormes-les-mimosas-120s.fr.html?label=gen173nr-1DCAQoggJCF3NlYXJjaF9ib3JtZXNsZXNtaW1vc2FzSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALZ0qeKBsACAdICJDM2MGEyZDZlLTQ3MjItNDY4MS04NDQxLWVkNmQyMGJmMzZkNtgCBOACAQ&sid=1b2def806149847e237c5fb5e48b69f1&dest_type=latlong&group_adults=2&group_children=0&hapos=17&hpos=17&no_rooms=1&sr_order=distance_from_search&srepoch=1632233818&srpvid=4d53646c318b001b&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"6.34461521,43.15255365",,"Le Holiday Home Jalna - BOM120 propose un hébergement à Bormes-les-Mimosas, à 2,6 km de la Grande Plage et à 5 km de La Favière. ",6.34461521,43.15255365,Bormes les Mimosas,0.11,29.42
Holiday Home Amandiers,https://www.booking.com/hotel/fr/holiday-home-amandiers-bormes-les-mimosas.fr.html?label=gen173nr-1DCAQoggJCF3NlYXJjaF9ib3JtZXNsZXNtaW1vc2FzSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALZ0qeKBsACAdICJDM2MGEyZDZlLTQ3MjItNDY4MS04NDQxLWVkNmQyMGJmMzZkNtgCBOACAQ&sid=1b2def806149847e237c5fb5e48b69f1&dest_type=latlong&group_adults=2&group_children=0&hapos=18&hpos=18&no_rooms=1&sr_order=distance_from_search&srepoch=1632233818&srpvid=4d53646c318b001b&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"6.339482,43.152452",,"Situé à Bormes-les-Mimosas, en Provence-Alpes-Côte d'Azur, le Holiday Home Amandiers dispose d'une terrasse. ",6.339482,43.152452,Bormes les Mimosas,0.11,29.42
Boulevard du Soleil,https://www.booking.com/hotel/fr/boulevard-du-soleil.fr.html?label=gen173nr-1DCAQoggJCF3NlYXJjaF9ib3JtZXNsZXNtaW1vc2FzSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALZ0qeKBsACAdICJDM2MGEyZDZlLTQ3MjItNDY4MS04NDQxLWVkNmQyMGJmMzZkNtgCBOACAQ&sid=1b2def806149847e237c5fb5e48b69f1&dest_type=latlong&group_adults=2&group_children=0&hapos=19&hpos=19&no_rooms=1&sr_order=distance_from_search&srepoch=1632233818&srpvid=4d53646c318b001b&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"6.341970146281,43.149232813225"," 9,3 ","Situé à Bormes-les-Mimosas, à seulement 2,5 km de la Grande Plage, le Boulevard du Soleil propose un hébergement avec vue sur la mer. ",6.341970146281,43.149232813225,Bormes les Mimosas,0.11,29.42
Holiday Home Sésames,https://www.booking.com/hotel/fr/holiday-home-sesames.fr.html?label=gen173nr-1DCAQoggJCF3NlYXJjaF9ib3JtZXNsZXNtaW1vc2FzSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALZ0qeKBsACAdICJDM2MGEyZDZlLTQ3MjItNDY4MS04NDQxLWVkNmQyMGJmMzZkNtgCBOACAQ&sid=1b2def806149847e237c5fb5e48b69f1&dest_type=latlong&group_adults=2&group_children=0&hapos=20&hpos=20&no_rooms=1&sr_order=distance_from_search&srepoch=1632233818&srpvid=4d53646c318b001b&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"6.3466973,43.1515406",,"Le Holiday Home Sésames propose un hébergement à Bormes-les-Mimosas, à 5 km de La Favière. ",6.3466973,43.1515406,Bormes les Mimosas,0.11,29.42
